CallCount,ClientCpuUsage,ServerCpuUsage,TotalCpuUsage
28342979,17,17,34
28388300,17,17,33
28431959,17,17,33
28441695,17,17,33
28437855,17,17,33
28441228,17,17,33
28412632,17,17,33
28421554,17,17,33
28413124,17,17,33
28414022,17,17,33
28424305,17,17,33
28395638,17,17,33
28424022,17,17,33
28405623,17,17,33
28394527,17,17,33
28382124,17,17,33
28416175,17,17,33
28385072,17,17,33
28390555,17,17,33
28390080,17,17,33
28413290,17,17,33
28400608,17,17,33
28361340,17,17,33
28378765,17,17,33
28400793,17,17,33
28364819,17,17,33
28395696,17,17,33
28397799,17,17,33
28411921,17,17,33
28418535,17,17,33
28413402,17,17,33
28420773,17,17,33
28408791,17,17,33
28421747,17,17,33
28431833,17,17,33
28439866,17,17,33
28419518,17,17,33
28439252,17,17,33
28424338,17,17,33
28419779,17,17,33
28282308,17,17,33
28091974,17,17,33
28265371,17,17,33
28407587,17,16,33
28429044,17,17,33
28433534,17,17,33
28402900,17,17,33
28427559,17,17,33
28436340,17,17,33
28419105,17,17,33
28410506,17,17,33
28431867,17,17,33
28381911,17,17,33
28385735,17,17,33
28407574,17,17,33
28391985,17,17,33
28397784,17,17,33
28398937,17,17,33
52332.81458826245,0,0.13128622409733126,0.1312862240973312
28091974,17,16,33
28441695,17,17,34
