CallCount,ClientCpuUsage,ServerCpuUsage,TotalCpuUsage
130236,10,17,27
1896.4556132137973,1.1509627696039806,0.1312862240973312,1.0499967022768415
127103,8,16,25
134687,13,17,29
CallCount,ClientCpuUsage,ServerCpuUsage,TotalCpuUsage
131806,11,17,27
1863.2421658016042,1.0163332181024727,0.1312862240973312,1.0423474229833645
128723,9,16,25
135851,13,17,29
CallCount,ClientCpuUsage,ServerCpuUsage,TotalCpuUsage
64147,15,17,31
1161.2707842749628,1.4447877045553186,0.18400155231055274,1.43259337983113
62683,12,16,28
67079,17,17,33
CallCount,ClientCpuUsage,ServerCpuUsage,TotalCpuUsage
130236,10,17,27
1896.4556132137973,1.1509627696039806,0.1312862240973312,1.0499967022768415
127103,8,16,25
134687,13,17,29
CallCount,ClientCpuUsage,ServerCpuUsage,TotalCpuUsage
131806,11,17,27
1863.2421658016042,1.0163332181024727,0.1312862240973312,1.0423474229833645
128723,9,16,25
135851,13,17,29
CallCount,ClientCpuUsage,ServerCpuUsage,TotalCpuUsage
64147,15,17,31
1161.2707842749628,1.4447877045553186,0.18400155231055274,1.43259337983113
62683,12,16,28
67079,17,17,33
